id_result,match_date,stage,id_sport,id_subdiscipline,id_athlete,id_team,id_country,id_venue,participant_type,result,result_type,result_WLT,start_order,result_IRM,bib,ranking,qualification_mark,result_diff
WLFWO81KGFNL000100_ABBAS Halima,2024-08-11,Women's +81kg,WLF,304,1562861,N/A,EGY,SP6,Person,260,WEIGHT,,5,,5,7.0,,
WLFWO81KGFNL000100_PEREZ REVERON Naryury,2024-08-11,Women's +81kg,WLF,304,1901298,N/A,VEN,SP6,Person,259,WEIGHT,,7,,7,8.0,,
WLFWO81KGFNL000100_SANTANA PEGUERO Crismery,2024-08-11,Women's +81kg,WLF,304,1928585,N/A,DOM,SP6,Person,258,WEIGHT,,8,,8,9.0,,
WLFWO81KGFNL000100_JABBOROVA Tursunoy,2024-08-11,Women's +81kg,WLF,304,1551355,N/A,UZB,SP6,Person,251,WEIGHT,,9,,9,10.0,,
WLFWO81KGFNL000100_SIPAIA Iuniarra,2024-08-11,Women's +81kg,WLF,304,1961709,N/A,SAM,SP6,Person,246,WEIGHT,,12,,12,11.0,,
WLFWO81KGFNL000100_AKMAL Nurul,2024-08-11,Women's +81kg,WLF,304,1941330,N/A,INA,SP6,Person,245,WEIGHT,,6,,6,12.0,,
WLFW49KGFNL000100_HOU Zhihui,2024-08-08,Women's 49kg,WLF,300,1918377,N/A,CHN,SP6,Person,206,WEIGHT,,2,,,1.0,,
WLFW49KGFNL000100_CAMBEI Mihaela Valentina,2024-08-08,Women's 49kg,WLF,300,1550148,N/A,ROU,SP6,Person,205,WEIGHT,,7,,,2.0,,
WLFW49KGFNL000100_KHAMBAO Surodchana,2024-08-08,Women's 49kg,WLF,300,1898024,N/A,THA,SP6,Person,200,WEIGHT,,5,,,3.0,,
WLFW49KGFNL000100_SAIKHOM Mirabai Chanu,2024-08-08,Women's 49kg,WLF,300,1537012,N/A,IND,SP6,Person,199,WEIGHT,,10,,,4.0,,
WLFW49KGFNL000100_DELACRUZ Jourdan,2024-08-08,Women's 49kg,WLF,300,1917149,N/A,USA,SP6,Person,195,WEIGHT,,8,,,5.0,,
WLFW49KGFNL000100_FANG WanLing,2024-08-08,Women's 49kg,WLF,300,1569762,N/A,TPE,SP6,Person,193,WEIGHT,,11,,,6.0,,
WLFW49KGFNL000100_PIRON CANDELARIO Beatriz,2024-08-08,Women's 49kg,WLF,300,1928538,N/A,DOM,SP6,Person,192,WEIGHT,,4,,,7.0,,
WLFW49KGFNL000100_SUZUKI Rira,2024-08-08,Women's 49kg,WLF,300,1891182,N/A,JPN,SP6,Person,191,WEIGHT,,1,,,8.0,,
WLFW49KGFNL000100_ECHANDIA ZARATE Katherin,2024-08-08,Women's 49kg,WLF,300,1901273,N/A,VEN,SP6,Person,188,WEIGHT,,9,,,9.0,,
WLFW49KGFNL000100_RANDAFIARISON Rosina,2024-08-08,Women's 49kg,WLF,300,1913677,N/A,MAD,SP6,Person,180,WEIGHT,,3,,,10.0,,
WLFW49KGFNL000100_LAGATAO Nicola Velasco,2024-08-08,Women's 49kg,WLF,300,4675010,N/A,GUM,SP6,Person,136,WEIGHT,,6,,,11.0,,
WLFW49KGFNL000100_STERCKX Nina,2024-08-08,Women's 49kg,WLF,300,1903299,N/A,BEL,SP6,Person,,IRM,,12,DNF,,,,
WLFW59KGFNL000100_LUO Shifang,2024-08-08,Women's 59kg,WLF,301,1918379,N/A,CHN,SP6,Person,241,WEIGHT,,6,,6,1.0,,
WLFW59KGFNL000100_CHARRON Maude,2024-08-08,Women's 59kg,WLF,301,1965815,N/A,CAN,SP6,Person,236,WEIGHT,,8,,8,2.0,,
WLFW59KGFNL000100_KUO HsingChun,2024-08-08,Women's 59kg,WLF,301,1569563,N/A,TPE,SP6,Person,235,WEIGHT,,2,,2,3.0,,
WLFW59KGFNL000100_VENEGAS VALERA Anyelin,2024-08-08,Women's 59kg,WLF,301,1901275,N/A,VEN,SP6,Person,230,WEIGHT,,4,,4,4.0,,
WLFW59KGFNL000100_LAWAL Rafiatu Folashade,2024-08-08,Women's 59kg,WLF,301,1935494,N/A,NGR,SP6,Person,230,WEIGHT,,1,,1,5.0,,
WLFW59KGFNL000100_ANDO Elreen Ann,2024-08-08,Women's 59kg,WLF,301,1981595,N/A,PHI,SP6,Person,230,WEIGHT,,3,,3,6.0,,
WLFW59KGFNL000100_KONOTOP Kamila,2024-08-08,Women's 59kg,WLF,301,1897651,N/A,UKR,SP6,Person,227,WEIGHT,,10,,10,7.0,,
WLFW59KGFNL000100_GOMEZ VALDIVIA Janeth,2024-08-08,Women's 59kg,WLF,301,1541356,N/A,MEX,SP6,Person,217,WEIGHT,,9,,9,8.0,,
WLFW59KGFNL000100_TCHAKOUNTE Dora,2024-08-08,Women's 59kg,WLF,301,1567023,N/A,FRA,SP6,Person,213,WEIGHT,,11,,11,9.0,,
WLFW59KGFNL000100_SASSER Mathlynn,2024-08-08,Women's 59kg,WLF,301,1537256,N/A,MHL,SP6,Person,209,WEIGHT,,7,,7,10.0,,
WLFW59KGFNL000100_MAGISTRIS Lucrezia,2024-08-08,Women's 59kg,WLF,301,1568728,N/A,ITA,SP6,Person,208,WEIGHT,,5,,5,11.0,,
WLFW59KGFNL000100_ALVAREZ Yenny,2024-08-08,Women's 59kg,WLF,301,1543503,N/A,COL,SP6,Person,,IRM,,12,DNF,12,,,
WLFW71KGFNL000100_REEVES Olivia,2024-08-09,Women's 71kg,WLF,302,1917154,N/A,USA,SP6,Person,262,WEIGHT,,1,,1,1.0,,
WLFW71KGFNL000100_SANCHEZ Mari Leivis,2024-08-09,Women's 71kg,WLF,302,1543509,N/A,COL,SP6,Person,257,WEIGHT,,5,,5,2.0,,
WLFW71KGFNL000100_PALACIOS DAJOMES Angie Paola,2024-08-09,Women's 71kg,WLF,302,1940300,N/A,ECU,SP6,Person,256,WEIGHT,,12,,12,3.0,,
WLFW71KGFNL000100_VALODZKA Siuzanna,2024-08-09,Women's 71kg,WLF,302,1568748,N/A,AIN,SP6,Person,246,WEIGHT,,2,,2,4.0,,
WLFW71KGFNL000100_FEGUE Marie,2024-08-09,Women's 71kg,WLF,302,1567022,N/A,FRA,SP6,Person,243,WEIGHT,,4,,4,5.0,,
WLFW71KGFNL000100_CHEN WenHuei,2024-08-09,Women's 71kg,WLF,302,1569570,N/A,TPE,SP6,Person,236,WEIGHT,,9,,9,6.0,,
WLFW71KGFNL000100_EZE Joy Ogbonne,2024-08-09,Women's 71kg,WLF,302,1935471,N/A,NGR,SP6,Person,232,WEIGHT,,11,,11,7.0,,
WLFW71KGFNL000100_da COSTA SCHOTT Amanda,2024-08-09,Women's 71kg,WLF,302,1953903,N/A,BRA,SP6,Person,229,WEIGHT,,7,,7,8.0,,
WLFW71KGFNL000100_SAID Neama,2024-08-09,Women's 71kg,WLF,302,1563006,N/A,EGY,SP6,Person,222,WEIGHT,,6,,6,9.0,,
WLFW71KGFNL000100_NICHELE Jacqueline,2024-08-09,Women's 71kg,WLF,302,1947213,N/A,AUS,SP6,Person,209,WEIGHT,,8,,8,10.0,,
WLFW71KGFNL000100_TOMA Loredana Elena,2024-08-09,Women's 71kg,WLF,302,1550154,N/A,ROU,SP6,Person,,IRM,,3,DNF,3,,,
WLFW71KGFNL000100_SARNO Vanessa,2024-08-09,Women's 71kg,WLF,302,1981596,N/A,PHI,SP6,Person,,IRM,,10,DNF,10,,,
WLFW81KGFNL000100_KOANDA Solfrid Eila Amena,2024-08-10,Women's 81kg,WLF,303,1878625,N/A,NOR,SP6,Person,275,WEIGHT,,4,,4,1.0,,
WLFW81KGFNL000100_AHMED Sara,2024-08-10,Women's 81kg,WLF,303,1563010,N/A,EGY,SP6,Person,268,WEIGHT,,10,,10,2.0,,
WLFW81KGFNL000100_DAJOMES BARRERA Neisi Patricia,2024-08-10,Women's 81kg,WLF,303,1940308,N/A,ECU,SP6,Person,267,WEIGHT,,1,,1,3.0,,
WLFW81KGFNL000100_CIKAMATANA Eileen,2024-08-10,Women's 81kg,WLF,303,1947212,N/A,AUS,SP6,Person,262,WEIGHT,,11,,11,4.0,,
WLFW81KGFNL000100_MEJIA PEGUERO Yudelina,2024-08-10,Women's 81kg,WLF,303,1928834,N/A,DOM,SP6,Person,256,WEIGHT,,8,,8,5.0,,
WLFW81KGFNL000100_KIM Suhyeon,2024-08-10,Women's 81kg,WLF,303,1894411,N/A,KOR,SP6,Person,250,WEIGHT,,3,,3,6.0,,
WLFW81KGFNL000100_NASCIMENTO AMARO Laura,2024-08-10,Women's 81kg,WLF,303,1953904,N/A,BRA,SP6,Person,240,WEIGHT,,7,,7,7.0,,
WLFW81KGFNL000100_ADASHBAEVA Rigina,2024-08-10,Women's 81kg,WLF,303,1551347,N/A,UZB,SP6,Person,236,WEIGHT,,13,,13,8.0,,
WLFW81KGFNL000100_JAMALI GALEH Yekta,2024-08-10,Women's 81kg,WLF,303,1894591,N/A,EOR,SP6,Person,231,WEIGHT,,2,,2,9.0,,
WLFW81KGFNL000100_MUNKHJANTSAN Ankhtsetseg,2024-08-10,Women's 81kg,WLF,303,1940543,N/A,MGL,SP6,Person,225,WEIGHT,,6,,6,10.0,,
WLFW81KGFNL000100_PRITCHARDLOLO Ajah,2024-08-10,Women's 81kg,WLF,303,1542955,N/A,VAN,SP6,Person,197,WEIGHT,,12,,12,11.0,,
WLFW81KGFNL000100_MEDINA ROCA Ayamey Damiana,2024-08-10,Women's 81kg,WLF,303,1569444,N/A,CUB,SP6,Person,,IRM,,5,DNF,5,,,
WLFW81KGFNL000100_ZIELINSKA Weronika,2024-08-10,Women's 81kg,WLF,303,1964846,N/A,POL,SP6,Person,,IRM,,9,DNF,9,,,
WREMFS125KG8FNL000100_ZARE Amir Hossein,2024-08-09,1/8 Final,WRE,329,1543088,N/A,IRI,CDM,Person,5,,W,,,1,,,
WREMFS125KG8FNL000100_LAZAREV Aiaal,2024-08-09,1/8 Final,WRE,329,1955904,N/A,KGZ,CDM,Person,0,,L,,,9,,,
WREMFS125KG8FNL000200_DHESI Amarveer,2024-08-09,1/8 Final,WRE,329,1967710,N/A,CAN,CDM,Person,2,,W,,,10,,,
WREMFS125KG8FNL000200_DENG Zhiwei,2024-08-09,1/8 Final,WRE,329,1919998,N/A,CHN,CDM,Person,1,,L,,,8,,,
WREMFS125KG8FNL000300_LIGETI Daniel,2024-08-09,1/8 Final,WRE,329,1911553,N/A,HUN,CDM,Person,11,,W,,,5,,,
WREMFS125KG8FNL000300_MUTUWA Ashton Adeyemi,2024-08-09,1/8 Final,WRE,329,1568156,N/A,NGR,CDM,Person,0,,L,,,11,,,
WREMFS125KG8FNL000400_SMITH Jonovan Darius,2024-08-09,1/8 Final,WRE,329,1551794,N/A,PUR,CDM,Person,0,,L,,,12,,,
WREMFS125KG8FNL000400_AKGUL Taha,2024-08-09,1/8 Final,WRE,329,1570546,N/A,TUR,CDM,Person,10,,W,,,4,,,
WREMFS125KG8FNL000500_PARRIS Mason Mark,2024-08-09,1/8 Final,WRE,329,1955461,N/A,USA,CDM,Person,5,,L,,,3,,,
WREMFS125KG8FNL000500_MUNKHTUR Lkhagvagerel,2024-08-09,1/8 Final,WRE,329,1921032,N/A,MGL,CDM,Person,10,,W,,,13,,,
WREMFS125KG8FNL000600_ABDELMOTTALEB Diaaeldin,2024-08-09,1/8 Final,WRE,329,1562218,N/A,EGY,CDM,Person,0,,L,,,14,,,
WREMFS125KG8FNL000600_MESHVILDISHVILI Giorgi,2024-08-09,1/8 Final,WRE,329,1947172,N/A,AZE,CDM,Person,4,,W,,,6,,,
WREMFS125KG8FNL000700_BARAN Robert,2024-08-09,1/8 Final,WRE,329,1894295,N/A,POL,CDM,Person,4,,W,,,7,,,
WREMFS125KG8FNL000700_BATIRMURZAEV Yusup,2024-08-09,1/8 Final,WRE,329,1936293,N/A,KAZ,CDM,Person,1,,L,,,15,,,
WREMFS125KG8FNL000800_KHOTSIANIVSKYI Oleksandr,2024-08-09,1/8 Final,WRE,329,1572022,N/A,UKR,CDM,Person,0,,L,,,16,,,
WREMFS125KG8FNL000800_PETRIASHVILI Geno,2024-08-09,1/8 Final,WRE,329,1554885,N/A,GEO,CDM,Person,11,,W,,,2,,,
WREMFS125KGQFNL000100_ZARE Amir Hossein,2024-08-09,1/4 Final,WRE,329,1543088,N/A,IRI,CDM,Person,10,,W,,,1,,,
WREMFS125KGQFNL000100_DHESI Amarveer,2024-08-09,1/4 Final,WRE,329,1967710,N/A,CAN,CDM,Person,0,,L,,,10,,,
WREMFS125KGQFNL000200_LIGETI Daniel,2024-08-09,1/4 Final,WRE,329,1911553,N/A,HUN,CDM,Person,0,,L,,,5,,,
WREMFS125KGQFNL000200_AKGUL Taha,2024-08-09,1/4 Final,WRE,329,1570546,N/A,TUR,CDM,Person,8,,W,,,4,,,
WREMFS125KGQFNL000300_MUNKHTUR Lkhagvagerel,2024-08-09,1/4 Final,WRE,329,1921032,N/A,MGL,CDM,Person,2,,L,,,13,,,
WREMFS125KGQFNL000300_MESHVILDISHVILI Giorgi,2024-08-09,1/4 Final,WRE,329,1947172,N/A,AZE,CDM,Person,12,,W,,,6,,,
WREMFS125KGQFNL000400_BARAN Robert,2024-08-09,1/4 Final,WRE,329,1894295,N/A,POL,CDM,Person,2,,L,,,7,,,
WREMFS125KGQFNL000400_PETRIASHVILI Geno,2024-08-09,1/4 Final,WRE,329,1554885,N/A,GEO,CDM,Person,9,,W,,,2,,,
WREMFS125KGSFNL000100_ZARE Amir Hossein,2024-08-09,Semifinal,WRE,329,1543088,N/A,IRI,CDM,Person,2,,W,,,1,,,
WREMFS125KGSFNL000100_AKGUL Taha,2024-08-09,Semifinal,WRE,329,1570546,N/A,TUR,CDM,Person,1,,L,,,4,,,
WREMFS125KGSFNL000200_MESHVILDISHVILI Giorgi,2024-08-09,Semifinal,WRE,329,1947172,N/A,AZE,CDM,Person,0,,L,,,6,,,
WREMFS125KGSFNL000200_PETRIASHVILI Geno,2024-08-09,Semifinal,WRE,329,1554885,N/A,GEO,CDM,Person,7,,W,,,2,,,
WREMFS125KGREP2000100_LAZAREV Aiaal,2024-08-10,Repechage,WRE,329,1955904,N/A,KGZ,CDM,Person,5,,W,,,9,,,
WREMFS125KGREP2000100_DHESI Amarveer,2024-08-10,Repechage,WRE,329,1967710,N/A,CAN,CDM,Person,0,,L,,,10,,,
WREMFS125KGREP2000200_KHOTSIANIVSKYI Oleksandr,2024-08-10,Repechage,WRE,329,1572022,N/A,UKR,CDM,Person,0,,L,,,16,,,
WREMFS125KGREP2000200_BARAN Robert,2024-08-10,Repechage,WRE,329,1894295,N/A,POL,CDM,Person,3,,W,,,7,,,
WREMFS125KGREPF000100_LAZAREV Aiaal,2024-08-10,Bronze Medal Match,WRE,329,1955904,N/A,KGZ,CDM,Person,0,,L,,,9,,,
WREMFS125KGREPF000100_AKGUL Taha,2024-08-10,Bronze Medal Match,WRE,329,1570546,N/A,TUR,CDM,Person,7,,W,,,4,,,
WREMFS125KGREPF000200_BARAN Robert,2024-08-10,Bronze Medal Match,WRE,329,1894295,N/A,POL,CDM,Person,3,,L,,,7,,,
WREMFS125KGREPF000200_MESHVILDISHVILI Giorgi,2024-08-10,Bronze Medal Match,WRE,329,1947172,N/A,AZE,CDM,Person,9,,W,,,6,,,
WREMFS125KGFNL000100_ZARE Amir Hossein,2024-08-10,Final,WRE,329,1543088,N/A,IRI,CDM,Person,9,,L,,,1,,,
WREMFS125KGFNL000100_PETRIASHVILI Geno,2024-08-10,Final,WRE,329,1554885,N/A,GEO,CDM,Person,10,,W,,,2,,,
WREMFS57KG8FNL000100_HIGUCHI Rei,2024-08-08,1/8 Final,WRE,324,1939714,N/A,JPN,CDM,Person,,,W,,,1,,,
WREMFS57KG8FNL000100_SARLAK Alireza,2024-08-08,1/8 Final,WRE,324,1543085,N/A,IRI,CDM,Person,,,L,,,9,,,
WREMFS57KG8FNL000200_CRUZ Darian Toi,2024-08-08,1/8 Final,WRE,324,1566524,N/A,PUR,CDM,Person,4,,W,,,10,,,
WREMFS57KG8FNL000200_MOHAMED Gamal,2024-08-08,1/8 Final,WRE,324,1562224,N/A,EGY,CDM,Person,1,,L,,,8,,,
WREMFS57KG8FNL000300_AMAN Aman,2024-08-08,1/8 Final,WRE,324,1931496,N/A,IND,CDM,Person,10,,W,,,5,,,
WREMFS57KG8FNL000300_EGOROV Vladimir,2024-08-08,1/8 Final,WRE,324,1977055,N/A,MKD,CDM,Person,0,,L,,,11,,,
WREMFS57KG8FNL000400_IUNA FAFE Diamantino,2024-08-08,1/8 Final,WRE,324,1565145,N/A,GBS,CDM,Person,6,,L,,,12,,,
WREMFS57KG8FNL000400_ABAKAROV Zelimkhan,2024-08-08,1/8 Final,WRE,324,1548857,N/A,ALB,CDM,Person,7,,W,,,4,,,
WREMFS57KG8FNL000500_KARTBAY Meirambek,2024-08-08,1/8 Final,WRE,324,1936286,N/A,KAZ,CDM,Person,1,,L,,,3,,,
WREMFS57KG8FNL000500_ALMAZ UULU Bekzat,2024-08-08,1/8 Final,WRE,324,1936230,N/A,KGZ,CDM,Person,4,,W,,,13,,,
WREMFS57KG8FNL000600_LEE Spencer Richard,2024-08-08,1/8 Final,WRE,324,1955415,N/A,USA,CDM,Person,3,,W,,,14,,,
WREMFS57KG8FNL000600_ZOU Wanhao,2024-08-08,1/8 Final,WRE,324,1919986,N/A,CHN,CDM,Person,2,,L,,,6,,,
WREMFS57KG8FNL000700_ABDULLAEV Gulomjon,2024-08-08,1/8 Final,WRE,324,1562157,N/A,UZB,CDM,Person,11,,W,,,7,,,
WREMFS57KG8FNL000700_RZAZADE Aliabbas,2024-08-08,1/8 Final,WRE,324,1947185,N/A,AZE,CDM,Person,4,,L,,,15,,,
WREMFS57KG8FNL000800_BRAVO YOUNG Roman Guillermo,2024-08-08,1/8 Final,WRE,324,1551121,N/A,MEX,CDM,Person,3,,L,,,16,,,
WREMFS57KG8FNL000800_HARUTYUNYAN Arsen,2024-08-08,1/8 Final,WRE,324,1532944,N/A,ARM,CDM,Person,13,,W,,,2,,,
WREMFS57KGQFNL000100_HIGUCHI Rei,2024-08-08,1/4 Final,WRE,324,1939714,N/A,JPN,CDM,Person,12,,W,,,1,,,
WREMFS57KGQFNL000100_CRUZ Darian Toi,2024-08-08,1/4 Final,WRE,324,1566524,N/A,PUR,CDM,Person,2,,L,,,10,,,
WREMFS57KGQFNL000200_AMAN Aman,2024-08-08,1/4 Final,WRE,324,1931496,N/A,IND,CDM,Person,12,,W,,,5,,,
WREMFS57KGQFNL000200_ABAKAROV Zelimkhan,2024-08-08,1/4 Final,WRE,324,1548857,N/A,ALB,CDM,Person,0,,L,,,4,,,
WREMFS57KGQFNL000300_ALMAZ UULU Bekzat,2024-08-08,1/4 Final,WRE,324,1936230,N/A,KGZ,CDM,Person,2,,L,,,13,,,
WREMFS57KGQFNL000300_LEE Spencer Richard,2024-08-08,1/4 Final,WRE,324,1955415,N/A,USA,CDM,Person,12,,W,,,14,,,
WREMFS57KGQFNL000400_ABDULLAEV Gulomjon,2024-08-08,1/4 Final,WRE,324,1562157,N/A,UZB,CDM,Person,12,,W,,,7,,,
WREMFS57KGQFNL000400_HARUTYUNYAN Arsen,2024-08-08,1/4 Final,WRE,324,1532944,N/A,ARM,CDM,Person,5,,L,,,2,,,
WREMFS57KGSFNL000100_HIGUCHI Rei,2024-08-08,Semifinal,WRE,324,1939714,N/A,JPN,CDM,Person,10,,W,,,1,,,
WREMFS57KGSFNL000100_AMAN Aman,2024-08-08,Semifinal,WRE,324,1931496,N/A,IND,CDM,Person,0,,L,,,5,,,
WREMFS57KGSFNL000200_LEE Spencer Richard,2024-08-08,Semifinal,WRE,324,1955415,N/A,USA,CDM,Person,14,,W,,,14,,,
WREMFS57KGSFNL000200_ABDULLAEV Gulomjon,2024-08-08,Semifinal,WRE,324,1562157,N/A,UZB,CDM,Person,4,,L,,,7,,,
WREMFS57KGREP2000200_ZOU Wanhao,2024-08-09,Repechage,WRE,324,1919986,N/A,CHN,CDM,Person,4,,L,,,6,,,
WREMFS57KGREP2000200_ALMAZ UULU Bekzat,2024-08-09,Repechage,WRE,324,1936230,N/A,KGZ,CDM,Person,7,,W,,,13,,,
WREMFS57KGREPF000100_CRUZ Darian Toi,2024-08-09,Bronze Medal Match,WRE,324,1566524,N/A,PUR,CDM,Person,5,,L,,,10,,,
WREMFS57KGREPF000100_AMAN Aman,2024-08-09,Bronze Medal Match,WRE,324,1931496,N/A,IND,CDM,Person,13,,W,,,5,,,
WREMFS57KGREPF000200_ALMAZ UULU Bekzat,2024-08-09,Bronze Medal Match,WRE,324,1936230,N/A,KGZ,CDM,Person,1,,L,,,13,,,
WREMFS57KGREPF000200_ABDULLAEV Gulomjon,2024-08-09,Bronze Medal Match,WRE,324,1562157,N/A,UZB,CDM,Person,5,,W,,,7,,,
WREMFS57KGFNL000100_HIGUCHI Rei,2024-08-09,Final,WRE,324,1939714,N/A,JPN,CDM,Person,4,,W,,,1,,,
WREMFS57KGFNL000100_LEE Spencer Richard,2024-08-09,Final,WRE,324,1955415,N/A,USA,CDM,Person,2,,L,,,14,,,
WREMFS65KG8FNL000100_TEVANYAN Vazgen,2024-08-10,1/8 Final,WRE,325,1532945,N/A,ARM,CDM,Person,11,,W,,,1,,,
WREMFS65KG8FNL000100_DZEBISASHVILI Goderdzi,2024-08-10,1/8 Final,WRE,325,1899089,N/A,GEO,CDM,Person,0,,L,,,9,,,
WREMFS65KG8FNL000200_VALDES TOBIER Alejandro Enrique,2024-08-10,1/8 Final,WRE,325,1572050,N/A,CUB,CDM,Person,0,,L,,,10,,,
WREMFS65KG8FNL000200_TUMUR OCHIR Tulga,2024-08-10,1/8 Final,WRE,325,1921673,N/A,MGL,CDM,Person,5,,W,,,8,,,
WREMFS65KG8FNL000300_SACULTAN Maxim,2024-08-10,1/8 Final,WRE,325,2008688,N/A,MDA,CDM,Person,0,,L,,,5,,,
WREMFS65KG8FNL000300_KIYOOKA Kotaro,2024-08-10,1/8 Final,WRE,325,1939700,N/A,JPN,CDM,Person,10,,W,,,11,,,
WREMFS65KG8FNL000400_OKOROKOV Georgii,2024-08-10,1/8 Final,WRE,325,1947744,N/A,AUS,CDM,Person,2,,L,,,12,,,
WREMFS65KG8FNL000400_RIVERA Sebastian C,2024-08-10,1/8 Final,WRE,325,1537188,N/A,PUR,CDM,Person,12,,W,,,4,,,
WREMFS65KG8FNL000500_MUSZUKAJEV Iszmail,2024-08-10,1/8 Final,WRE,325,1913875,N/A,HUN,CDM,Person,11,,W,,,3,,,
WREMFS65KG8FNL000500_AKMATALIEV Ernazar,2024-08-10,1/8 Final,WRE,325,1936237,N/A,KGZ,CDM,Person,0,,L,,,13,,,
WREMFS65KG8FNL000600_GOMEZ Austin Klee,2024-08-10,1/8 Final,WRE,325,1551123,N/A,MEX,CDM,Person,0,,L,,,14,,,
WREMFS65KG8FNL000600_ALIYEV Haji,2024-08-10,1/8 Final,WRE,325,1947183,N/A,AZE,CDM,Person,7,,W,,,6,,,
WREMFS65KG8FNL000700_DUDAEV Islam,2024-08-10,1/8 Final,WRE,325,1559387,N/A,ALB,CDM,Person,10,,W,,,7,,,
WREMFS65KG8FNL000700_AKAZAWA Gaku,2024-08-10,1/8 Final,WRE,325,1966335,N/A,SAM,CDM,Person,0,,L,,,15,,,
WREMFS65KG8FNL000800_RETHERFORD Zain Allen,2024-08-10,1/8 Final,WRE,325,1955473,N/A,USA,CDM,Person,0,,L,,,16,,,
WREMFS65KG8FNL000800_AMOUZADKHALILI Rahman,2024-08-10,1/8 Final,WRE,325,1544830,N/A,IRI,CDM,Person,8,,W,,,2,,,
WREMFS65KGQFNL000100_TEVANYAN Vazgen,2024-08-10,1/4 Final,WRE,325,1532945,N/A,ARM,CDM,Person,5,,L,,,1,,,
WREMFS65KGQFNL000100_TUMUR OCHIR Tulga,2024-08-10,1/4 Final,WRE,325,1921673,N/A,MGL,CDM,Person,7,,W,,,8,,,
WREMFS65KGQFNL000200_KIYOOKA Kotaro,2024-08-10,1/4 Final,WRE,325,1939700,N/A,JPN,CDM,Person,8,,W,,,11,,,
WREMFS65KGQFNL000200_RIVERA Sebastian C,2024-08-10,1/4 Final,WRE,325,1537188,N/A,PUR,CDM,Person,6,,L,,,4,,,
WREMFS65KGQFNL000300_MUSZUKAJEV Iszmail,2024-08-10,1/4 Final,WRE,325,1913875,N/A,HUN,CDM,Person,10,,W,,,3,,,
WREMFS65KGQFNL000300_ALIYEV Haji,2024-08-10,1/4 Final,WRE,325,1947183,N/A,AZE,CDM,Person,3,,L,,,6,,,
WREMFS65KGQFNL000400_DUDAEV Islam,2024-08-10,1/4 Final,WRE,325,1559387,N/A,ALB,CDM,Person,0,,L,,,7,,,
WREMFS65KGQFNL000400_AMOUZADKHALILI Rahman,2024-08-10,1/4 Final,WRE,325,1544830,N/A,IRI,CDM,Person,11,,W,,,2,,,
WREMFS65KGSFNL000100_TUMUR OCHIR Tulga,2024-08-10,Semifinal,WRE,325,1921673,N/A,MGL,CDM,Person,1,,L,,,8,,,
WREMFS65KGSFNL000100_KIYOOKA Kotaro,2024-08-10,Semifinal,WRE,325,1939700,N/A,JPN,CDM,Person,5,,W,,,11,,,
WREMFS65KGSFNL000200_MUSZUKAJEV Iszmail,2024-08-10,Semifinal,WRE,325,1913875,N/A,HUN,CDM,Person,0,,L,,,3,,,
WREMFS65KGSFNL000200_AMOUZADKHALILI Rahman,2024-08-10,Semifinal,WRE,325,1544830,N/A,IRI,CDM,Person,10,,W,,,2,,,
WREMFS65KGREP2000100_SACULTAN Maxim,2024-08-11,Repechage,WRE,325,2008688,N/A,MDA,CDM,Person,4,,L,,,5,,,
WREMFS65KGREP2000100_RIVERA Sebastian C,2024-08-11,Repechage,WRE,325,1537188,N/A,PUR,CDM,Person,15,,W,,,4,,,
WREMFS65KGREP2000200_RETHERFORD Zain Allen,2024-08-11,Repechage,WRE,325,1955473,N/A,USA,CDM,Person,,,L,,,16,,,
WREMFS65KGREP2000200_DUDAEV Islam,2024-08-11,Repechage,WRE,325,1559387,N/A,ALB,CDM,Person,,,W,,,7,,,
WREMFS65KGREPF000100_RIVERA Sebastian C,2024-08-11,Bronze Medal Match,WRE,325,1537188,N/A,PUR,CDM,Person,10,,W,,,4,,,
WREMFS65KGREPF000100_TUMUR OCHIR Tulga,2024-08-11,Bronze Medal Match,WRE,325,1921673,N/A,MGL,CDM,Person,9,,L,,,8,,,
WREMFS65KGREPF000200_DUDAEV Islam,2024-08-11,Bronze Medal Match,WRE,325,1559387,N/A,ALB,CDM,Person,13,,W,,,7,,,
WREMFS65KGREPF000200_MUSZUKAJEV Iszmail,2024-08-11,Bronze Medal Match,WRE,325,1913875,N/A,HUN,CDM,Person,12,,L,,,3,,,
WREMFS65KGFNL000100_KIYOOKA Kotaro,2024-08-11,Final,WRE,325,1939700,N/A,JPN,CDM,Person,10,,W,,,11,,,
WREMFS65KGFNL000100_AMOUZADKHALILI Rahman,2024-08-11,Final,WRE,325,1544830,N/A,IRI,CDM,Person,3,,L,,,2,,,
WREMFS74KGR32000300_CHAMIZO MARQUEZ Frank,2024-08-09,Qualification,WRE,326,1925355,N/A,ITA,CDM,Person,4,,L,,,10,,,
WREMFS74KGR32000300_EMAMICHOGHAEI Yones,2024-08-09,Qualification,WRE,326,1544831,N/A,IRI,CDM,Person,9,,W,,,11,,,
WREMFS74KGR32001400_JAMALOV Razambek Salambekovitch,2024-08-09,Qualification,WRE,326,1562164,N/A,UZB,CDM,Person,8,,W,,,16,,,
WREMFS74KGR32001400_KADZIMAHAMEDAU Mahamedkhabib,2024-08-09,Qualification,WRE,326,1879786,N/A,AIN,CDM,Person,0,,L,,,17,,,
